,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,T2M,PRECTOTCORR,factor_temp,eficiencia,POT_SUMINISTRADA,TIPO_DIA
3056,2017,5,8,8,613.6,0.76,18.91,0.0,1.00305,92.79,2000.851920853611,SOLEADO
3057,2017,5,8,9,771.11,0.77,23.4,0.0,1.0008,92.8,2454.43229843374,SOLEADO
3058,2017,5,8,10,876.95,0.77,25.53,0.0,0.99974,92.77,2758.010827594656,SOLEADO
3059,2017,5,8,11,935.75,0.77,26.87,0.0,0.99907,92.72,2919.633498258993,SOLEADO
3060,2017,5,8,12,934.59,0.76,27.87,0.0,0.99857,92.66,2897.967985363543,SOLEADO
3061,2017,5,8,13,913.19,0.77,28.51,0.0,0.99825,92.58,2819.077506812893,SOLEADO
3062,2017,5,8,14,814.57,0.77,28.78,0.0,0.99811,92.5,2508.6538679733812,SOLEADO
3063,2017,5,8,15,665.78,0.75,28.69,0.0,0.99816,92.43,2049.9119367815742,SOLEADO
3064,2017,5,8,16,449.78,0.67,28.14,0.0,0.99843,92.39,1388.5103815918649,SOLEADO
3065,2017,5,8,17,248.57,0.59,26.98,0.0,0.99901,92.37,772.1603000497319,SOLEADO
3066,2017,5,8,18,73.35,0.42,23.57,0.0,1.00072,92.39,232.2259450412653,SOLEADO
3067,2017,5,8,19,0.0,0.0,20.19,0.0,1.00241,92.41,0.0,SOLEADO
3068,2017,5,8,20,0.0,0.0,18.7,0.0,1.00315,92.45,0.0,SOLEADO
3069,2017,5,8,21,0.0,0.0,17.55,0.0,1.00373,92.45,0.0,SOLEADO
3070,2017,5,8,22,0.0,0.0,16.65,0.0,1.00418,92.41,0.0,SOLEADO
3071,2017,5,8,23,0.0,0.0,16.0,0.0,1.00521,92.36,0.0,SOLEADO
3072,2017,5,9,0,0.0,0.0,15.55,0.0,1.00521,92.3,0.0,SOLEADO
3073,2017,5,9,1,0.0,0.0,15.11,0.0,1.00521,92.25,0.0,SOLEADO
3074,2017,5,9,2,0.0,0.0,14.47,0.0,1.00521,92.22,0.0,SOLEADO
3075,2017,5,9,3,0.0,0.0,13.76,0.0,1.00521,92.16,0.0,SOLEADO
3076,2017,5,9,4,0.0,0.0,12.89,0.0,1.00521,92.13,0.0,SOLEADO
3077,2017,5,9,5,37.05,0.43,12.3,0.0,1.00521,92.1,124.0283751401389,SOLEADO
3078,2017,5,9,6,208.76,0.62,14.46,0.0,1.00521,92.09,691.6718509544789,SOLEADO
3079,2017,5,9,7,414.76,0.7,17.02,0.0,1.00521,92.11,1357.784803652025,SOLEADO
3080,2017,5,9,8,595.7,0.73,21.67,0.0,1.00521,92.1,1906.3138918135023,SOLEADO
3081,2017,5,9,9,755.08,0.75,23.78,0.0,1.00521,92.09,2391.01503234123,SOLEADO
3082,2017,5,9,10,865.8,0.76,25.08,0.0,1.00521,92.02,2721.8348804402153,SOLEADO
3083,2017,5,9,11,931.88,0.77,26.2,0.0,1.00521,91.9,2909.360942348808,SOLEADO
3084,2017,5,9,12,945.45,0.77,26.89,0.0,1.00521,91.81,2938.6013468195547,SOLEADO
3085,2017,5,9,13,929.46,0.79,27.05,0.0,1.00521,91.73,2884.0535881249193,SOLEADO
3086,2017,5,9,14,808.11,0.77,26.96,0.0,1.00521,91.67,2507.011647976139,SOLEADO
3087,2017,5,9,15,650.16,0.73,26.51,0.0,1.00521,91.63,2020.7020720670787,SOLEADO
3088,2017,5,9,16,419.74,0.62,25.29,0.0,1.00521,91.61,1312.2868434286563,SOLEADO
3089,2017,5,9,17,236.84,0.55,23.65,0.0,1.00521,91.63,746.7067799841282,SOLEADO
3090,2017,5,9,18,74.62,0.42,21.28,0.0,1.00521,91.65,238.0822966362761,SOLEADO
3091,2017,5,9,19,0.0,0.0,17.84,0.0,1.00521,91.7,0.0,SOLEADO
3092,2017,5,9,20,0.0,0.0,17.33,0.0,1.00521,91.76,0.0,SOLEADO
3093,2017,5,9,21,0.0,0.0,16.8,0.0,1.00521,91.8,0.0,SOLEADO
3094,2017,5,9,22,0.0,0.0,15.92,0.0,1.00521,91.78,0.0,SOLEADO
3095,2017,5,9,23,0.0,0.0,15.05,0.0,1.00521,91.76,0.0,SOLEADO
3096,2017,5,10,0,0.0,0.0,14.62,0.0,1.00521,91.75,0.0,LLUVIOSO
3097,2017,5,10,1,0.0,0.0,14.09,0.0,1.00521,91.73,0.0,LLUVIOSO
3098,2017,5,10,2,0.0,0.0,13.47,0.01,1.00521,91.71,0.0,LLUVIOSO
3099,2017,5,10,3,0.0,0.0,13.0,0.01,1.00521,91.67,0.0,LLUVIOSO
3100,2017,5,10,4,0.0,0.0,12.45,0.02,1.00521,91.65,0.0,LLUVIOSO
3101,2017,5,10,5,26.28,0.3,12.3,0.02,1.00521,91.65,87.54493847539518,LLUVIOSO
3102,2017,5,10,6,148.55,0.44,13.01,0.05,1.00521,91.66,493.25739576102546,LLUVIOSO
3103,2017,5,10,7,325.45,0.55,14.26,0.09,1.00521,91.66,1074.2783569308963,LLUVIOSO
3104,2017,5,10,8,515.74,0.63,15.6,0.05,1.00521,91.66,1691.5820495740884,LLUVIOSO
3105,2017,5,10,9,667.17,0.66,17.28,0.02,1.00521,91.67,2170.939779616382,LLUVIOSO
3106,2017,5,10,10,704.12,0.62,19.35,0.0,1.00521,91.64,2267.598684751918,LLUVIOSO
3107,2017,5,10,11,731.57,0.6,20.94,0.0,1.00521,91.59,2336.5094983032764,LLUVIOSO
3108,2017,5,10,12,415.3,0.34,21.9,0.01,1.00521,91.53,1319.292333204279,LLUVIOSO
3109,2017,5,10,13,372.29,0.31,22.41,0.04,1.00521,91.46,1178.789596043019,LLUVIOSO
3110,2017,5,10,14,380.1,0.36,22.04,0.11,1.00521,91.4,1204.925627061586,LLUVIOSO
3111,2017,5,10,15,272.94,0.3,20.44,0.16,1.00521,91.35,871.5698044110725,LLUVIOSO
3112,2017,5,10,16,144.72,0.21,18.46,0.3,1.00521,91.3,466.34704136893527,LLUVIOSO
3113,2017,5,10,17,88.77,0.2,16.72,0.49,1.00521,91.27,288.3683292143813,LLUVIOSO
3114,2017,5,10,18,31.95,0.18,15.89,1.74,1.00521,91.26,104.19139450811134,LLUVIOSO
3115,2017,5,10,19,0.0,0.0,15.04,1.14,1.00521,91.27,0.0,LLUVIOSO
3116,2017,5,10,20,0.0,0.0,13.87,0.5,1.00521,91.3,0.0,LLUVIOSO
3117,2017,5,10,21,0.0,0.0,12.68,0.14,1.00521,91.32,0.0,LLUVIOSO
3118,2017,5,10,22,0.0,0.0,11.98,0.07,1.00521,91.31,0.0,LLUVIOSO
3119,2017,5,10,23,0.0,0.0,11.59,0.11,1.00521,91.28,0.0,LLUVIOSO
3120,2017,5,11,0,0.0,0.0,11.15,0.27,1.00521,91.23,0.0,LLUVIOSO
3121,2017,5,11,1,0.0,0.0,11.01,0.39,1.00521,91.19,0.0,LLUVIOSO
3122,2017,5,11,2,0.0,0.0,11.22,0.52,1.00521,91.16,0.0,LLUVIOSO
3123,2017,5,11,3,0.0,0.0,11.62,0.68,1.00521,91.15,0.0,LLUVIOSO
3124,2017,5,11,4,0.0,0.0,11.34,0.72,1.00521,91.17,0.0,LLUVIOSO
3125,2017,5,11,5,26.35,0.28,10.13,0.39,1.00521,91.22,88.25761617477927,LLUVIOSO
3126,2017,5,11,6,118.84,0.34,10.23,0.14,1.00521,91.29,398.16693230072053,LLUVIOSO
3127,2017,5,11,7,321.68,0.54,11.47,0.07,1.00521,91.34,1072.1355315869703,LLUVIOSO
3128,2017,5,11,8,422.47,0.52,13.3,0.19,1.00521,91.36,1396.2993806743511,LLUVIOSO
3129,2017,5,11,9,576.49,0.57,14.85,0.14,1.00521,91.39,1892.0193412980072,LLUVIOSO
3130,2017,5,11,10,709.64,0.62,16.46,0.23,1.00521,91.4,2311.42269913533,LLUVIOSO
3131,2017,5,11,11,661.65,0.54,17.82,0.17,1.00521,91.4,2141.0561799609777,LLUVIOSO
3132,2017,5,11,12,756.91,0.61,18.66,0.13,1.00521,91.39,2439.113827727533,LLUVIOSO
3133,2017,5,11,13,577.11,0.49,19.19,0.11,1.00521,91.38,1854.7353433205205,LLUVIOSO
3134,2017,5,11,14,448.6,0.42,19.23,0.15,1.00521,91.37,1441.287677196717,LLUVIOSO
3135,2017,5,11,15,345.72,0.39,18.47,0.16,1.00521,91.37,1114.8514320156564,LLUVIOSO
3136,2017,5,11,16,293.63,0.44,17.48,0.2,1.00521,91.39,951.6226776339084,LLUVIOSO
3137,2017,5,11,17,156.92,0.36,16.34,0.13,1.00521,91.43,511.5780993054016,LLUVIOSO
3138,2017,5,11,18,41.98,0.23,15.11,0.02,1.00521,91.47,137.72683983267814,LLUVIOSO
3139,2017,5,11,19,0.0,0.0,13.6,0.02,1.00521,91.53,0.0,LLUVIOSO
3140,2017,5,11,20,0.0,0.0,12.63,0.04,1.00521,91.61,0.0,LLUVIOSO
3141,2017,5,11,21,0.0,0.0,11.78,0.03,1.00521,91.66,0.0,LLUVIOSO
3142,2017,5,11,22,0.0,0.0,10.87,0.05,1.00521,91.68,0.0,LLUVIOSO
3143,2017,5,11,23,0.0,0.0,10.2,0.04,1.00521,91.67,0.0,LLUVIOSO
3144,2017,5,12,0,0.0,0.0,9.47,0.04,1.00521,91.66,0.0,LLUVIOSO
3145,2017,5,12,1,0.0,0.0,9.23,0.03,1.00521,91.65,0.0,LLUVIOSO
3146,2017,5,12,2,0.0,0.0,9.36,0.02,1.00521,91.65,0.0,LLUVIOSO
3147,2017,5,12,3,0.0,0.0,9.4,0.02,1.00521,91.66,0.0,LLUVIOSO
3148,2017,5,12,4,0.0,0.0,9.39,0.02,1.00521,91.68,0.0,LLUVIOSO
3149,2017,5,12,5,28.52,0.3,9.6,0.02,1.00521,91.71,96.27591068215075,LLUVIOSO
3150,2017,5,12,6,161.09,0.46,10.27,0.02,1.00521,91.76,542.4009384486267,LLUVIOSO
3151,2017,5,12,7,310.33,0.52,11.69,0.06,1.00521,91.8,1038.4447142443237,LLUVIOSO
3152,2017,5,12,8,476.96,0.58,13.64,0.1,1.00521,91.83,1581.9584224135353,LLUVIOSO
3153,2017,5,12,9,569.45,0.56,15.09,0.2,1.00521,91.86,1876.380404073586,LLUVIOSO
3154,2017,5,12,10,649.52,0.56,16.02,0.28,1.00521,91.91,2131.894656724424,LLUVIOSO
3155,2017,5,12,11,667.84,0.55,16.94,0.22,1.00521,91.93,2182.8505544254563,LLUVIOSO
3156,2017,5,12,12,562.72,0.45,18.02,0.19,1.00521,91.94,1829.9151585937939,LLUVIOSO
3157,2017,5,12,13,527.43,0.45,18.69,0.22,1.00521,91.96,1709.975122269467,LLUVIOSO
3158,2017,5,12,14,438.52,0.41,18.58,0.26,1.00521,91.98,1422.788368621133,LLUVIOSO
3159,2017,5,12,15,343.93,0.38,17.81,0.17,1.00521,92.01,1120.416775166969,LLUVIOSO
3160,2017,5,12,16,346.69,0.51,17.08,0.08,1.00521,92.05,1133.880002627367,LLUVIOSO
3161,2017,5,12,17,190.57,0.44,16.38,0.03,1.00521,92.1,625.7139348932767,LLUVIOSO
3162,2017,5,12,18,61.36,0.32,15.37,0.01,1.00521,92.17,202.59750585103816,LLUVIOSO
3163,2017,5,12,19,0.0,0.0,14.12,0.04,1.00521,92.25,0.0,LLUVIOSO
3164,2017,5,12,20,0.0,0.0,13.5,0.07,1.00521,92.35,0.0,LLUVIOSO
3165,2017,5,12,21,0.0,0.0,12.83,0.09,1.00609,92.42,0.0,LLUVIOSO
3166,2017,5,12,22,0.0,0.0,12.17,0.08,1.00642,92.44,0.0,LLUVIOSO
3167,2017,5,12,23,0.0,0.0,10.85,0.03,1.00708,92.45,0.0,LLUVIOSO
3168,2017,5,13,0,0.0,0.0,9.88,0.01,1.00756,92.44,0.0,SOLEADO
3169,2017,5,13,1,0.0,0.0,9.23,0.01,1.00789,92.43,0.0,SOLEADO
3170,2017,5,13,2,0.0,0.0,9.16,0.01,1.00792,92.45,0.0,SOLEADO
3171,2017,5,13,3,0.0,0.0,9.49,0.01,1.00776,92.47,0.0,SOLEADO
3172,2017,5,13,4,0.0,0.0,9.64,0.05,1.00768,92.5,0.0,SOLEADO
3173,2017,5,13,5,31.44,0.32,9.9,0.05,1.00755,92.55,107.2049650510662,SOLEADO
3174,2017,5,13,6,132.55,0.38,11.3,0.16,1.00685,92.6,448.9613308210745,SOLEADO
3175,2017,5,13,7,308.07,0.52,13.34,0.21,1.00583,92.63,1032.793201799876,SOLEADO
3176,2017,5,13,8,498.73,0.6,15.31,0.06,1.00485,92.66,1655.3341197208106,SOLEADO
3177,2017,5,13,9,637.69,0.63,17.05,0.04,1.00398,92.7,2098.0809874813212,SOLEADO
3178,2017,5,13,10,643.66,0.56,18.53,0.03,1.00324,92.73,2101.7811821482273,SOLEADO
3179,2017,5,13,11,729.25,0.59,19.79,0.02,1.00261,92.73,2365.2452079587374,SOLEADO
3180,2017,5,13,12,721.52,0.59,20.68,0.02,1.00216,92.72,2328.727450583452,SOLEADO
3181,2017,5,13,13,610.98,0.52,21.28,0.02,1.00186,92.7,1965.152936250727,SOLEADO
3182,2017,5,13,14,615.23,0.58,21.44,0.02,1.00178,92.69,1976.8972952107247,SOLEADO
3183,2017,5,13,15,446.13,0.5,21.04,0.02,1.00198,92.7,1436.7927902263034,SOLEADO
3184,2017,5,13,16,336.89,0.49,20.08,0.01,1.00246,92.73,1090.9596815993973,SOLEADO
3185,2017,5,13,17,203.85,0.46,18.58,0.0,1.00321,92.79,665.8929825739897,SOLEADO
3186,2017,5,13,18,51.23,0.27,17.08,0.0,1.00396,92.85,168.7982196497294,SOLEADO
3187,2017,5,13,19,0.0,0.0,14.91,0.0,1.00505,92.92,0.0,SOLEADO
3188,2017,5,13,20,0.0,0.0,14.01,0.0,1.0055,93.02,0.0,SOLEADO
3189,2017,5,13,21,0.0,0.0,13.33,0.0,1.00584,93.08,0.0,SOLEADO
3190,2017,5,13,22,0.0,0.0,12.65,0.0,1.00618,93.11,0.0,SOLEADO
3191,2017,5,13,23,0.0,0.0,11.7,0.0,1.00665,93.13,0.0,SOLEADO
3192,2017,5,14,0,0.0,0.0,10.55,0.0,1.00723,93.14,0.0,SOLEADO
3193,2017,5,14,1,0.0,0.0,9.62,0.0,1.00769,93.15,0.0,SOLEADO
3194,2017,5,14,2,0.0,0.0,9.06,0.0,1.00797,93.17,0.0,SOLEADO
3195,2017,5,14,3,0.0,0.0,8.94,0.0,1.00803,93.18,0.0,SOLEADO
3196,2017,5,14,4,0.0,0.0,9.12,0.0,1.00794,93.18,0.0,SOLEADO
3197,2017,5,14,5,43.06,0.42,9.44,0.0,1.00778,93.22,148.2401875111257,SOLEADO
3198,2017,5,14,6,213.89,0.6,11.37,0.0,1.00682,93.29,729.6062900097767,SOLEADO
3199,2017,5,14,7,419.51,0.7,14.65,0.0,1.00518,93.36,1407.7918198660873,SOLEADO
3200,2017,5,14,8,620.1,0.75,17.05,0.0,1.00398,93.4,2055.6137550931403,SOLEADO
3201,2017,5,14,9,732.36,0.72,18.9,0.0,1.00305,93.43,2404.697546445453,SOLEADO
3202,2017,5,14,10,822.21,0.71,20.58,0.0,1.00221,93.42,2675.18397718689,SOLEADO
3203,2017,5,14,11,870.3,0.71,22.02,0.0,1.00149,93.4,2809.0834849568205,SOLEADO
3204,2017,5,14,12,900.33,0.73,23.08,0.0,1.00096,93.36,2888.0688758215606,SOLEADO
3205,2017,5,14,13,803.75,0.68,23.85,0.0,1.00058,93.33,2566.628591225792,SOLEADO
3206,2017,5,14,14,604.63,0.56,24.29,0.0,1.00036,93.29,1925.3027674437255,SOLEADO
3207,2017,5,14,15,532.77,0.59,24.26,0.0,1.00037,93.27,1696.3881854828014,SOLEADO
3208,2017,5,14,16,416.32,0.61,23.8,0.0,1.0006,93.27,1328.9438997525272,SOLEADO
3209,2017,5,14,17,237.17,0.54,22.9,0.0,1.00105,93.3,761.0486189508807,SOLEADO
3210,2017,5,14,18,78.63,0.4,20.79,0.0,1.00211,93.35,255.354738111169,SOLEADO
3211,2017,5,14,19,0.0,0.0,17.73,0.0,1.00364,93.42,0.0,SOLEADO
3212,2017,5,14,20,0.0,0.0,16.06,0.0,1.00447,93.5,0.0,SOLEADO
3213,2017,5,14,21,0.0,0.0,14.99,0.0,1.00501,93.55,0.0,SOLEADO
3214,2017,5,14,22,0.0,0.0,14.31,0.0,1.00535,93.55,0.0,SOLEADO
3215,2017,5,14,23,0.0,0.0,13.85,0.0,1.00558,93.54,0.0,SOLEADO
3216,2017,5,15,0,0.0,0.0,13.58,0.0,1.00571,93.56,0.0,SOLEADO
3217,2017,5,15,1,0.0,0.0,13.25,0.0,1.00588,93.57,0.0,SOLEADO
3218,2017,5,15,2,0.0,0.0,12.16,0.0,1.00642,93.56,0.0,SOLEADO
3219,2017,5,15,3,0.0,0.0,11.05,0.0,1.00698,93.55,0.0,SOLEADO
3220,2017,5,15,4,0.0,0.0,10.36,0.0,1.00732,93.55,0.0,SOLEADO
3221,2017,5,15,5,46.48,0.44,10.41,0.0,1.0073,93.58,159.8329794894541,SOLEADO
3222,2017,5,15,6,221.88,0.62,13.46,0.0,1.00577,93.63,751.4036137102255,SOLEADO
3223,2017,5,15,7,424.73,0.7,16.29,0.0,1.00436,93.68,1417.8863030030057,SOLEADO
3224,2017,5,15,8,618.56,0.74,20.97,0.0,1.00202,93.71,2014.5920285096508,SOLEADO
3225,2017,5,15,9,727.97,0.72,23.26,0.0,1.00087,93.71,2341.628686640713,SOLEADO
3226,2017,5,15,10,814.35,0.7,24.83,0.0,1.00009,93.68,2596.2408447495695,SOLEADO
3227,2017,5,15,11,826.93,0.67,26.18,0.0,0.99941,93.65,2615.9486280634474,SOLEADO
3228,2017,5,15,12,766.33,0.62,27.21,0.0,0.9989,93.6,2409.1671968394353,SOLEADO
3229,2017,5,15,13,675.2,0.57,27.9,0.0,0.99855,93.53,2112.9476132295217,SOLEADO
3230,2017,5,15,14,701.48,0.66,28.26,0.0,0.99837,93.46,2189.1432480874573,SOLEADO
3231,2017,5,15,15,544.03,0.6,28.25,0.0,0.99838,93.41,1696.9762180851164,SOLEADO
3232,2017,5,15,16,379.5,0.55,27.83,0.0,0.99859,93.38,1186.1582131076161,SOLEADO
3233,2017,5,15,17,217.3,0.48,26.88,0.0,0.99906,93.38,682.782541446345,SOLEADO
3234,2017,5,15,18,68.46,0.34,24.55,0.0,1.00023,93.39,217.917510276278,SOLEADO
3235,2017,5,15,19,0.0,0.0,21.83,0.0,1.00159,93.42,0.0,SOLEADO
3236,2017,5,15,20,0.0,0.0,20.26,0.0,1.00237,93.48,0.0,SOLEADO
3237,2017,5,15,21,0.0,0.0,19.11,0.0,1.00295,93.51,0.0,SOLEADO
3238,2017,5,15,22,0.0,0.0,18.16,0.0,1.00342,93.49,0.0,SOLEADO
3239,2017,5,15,23,0.0,0.0,17.3,0.0,1.00385,93.46,0.0,SOLEADO
3240,2017,5,16,0,0.0,0.0,16.37,0.0,1.00432,93.43,0.0,SOLEADO
3241,2017,5,16,1,0.0,0.0,15.52,0.0,1.00474,93.43,0.0,SOLEADO
3242,2017,5,16,2,0.0,0.0,14.98,0.0,1.00501,93.44,0.0,SOLEADO
3243,2017,5,16,3,0.0,0.0,14.65,0.0,1.00518,93.44,0.0,SOLEADO
3244,2017,5,16,4,0.0,0.0,14.13,0.0,1.00544,93.45,0.0,SOLEADO
3245,2017,5,16,5,40.66,0.38,14.11,0.0,1.00545,93.47,136.99509051023455,SOLEADO
3246,2017,5,16,6,179.34,0.5,16.12,0.0,1.00444,93.5,598.0790031853929,SOLEADO
3247,2017,5,16,7,337.18,0.55,18.23,0.0,1.00339,93.53,1112.2923703577508,SOLEADO
3248,2017,5,16,8,509.31,0.61,21.59,0.0,1.00171,93.53,1650.0472028149977,SOLEADO
3249,2017,5,16,9,564.3,0.55,23.24,0.0,1.00088,93.52,1811.6760793525948,SOLEADO
3250,2017,5,16,10,596.2,0.52,24.28,0.0,1.00036,93.5,1902.827722742461,SOLEADO
3251,2017,5,16,11,670.4,0.55,25.32,0.0,0.99984,93.46,2126.5410912076427,SOLEADO
3252,2017,5,16,12,850.34,0.69,26.33,0.0,0.99934,93.41,2680.899075988613,SOLEADO
3253,2017,5,16,13,802.47,0.67,27.39,0.0,0.99881,93.35,2513.528703774419,SOLEADO
3254,2017,5,16,14,782.78,0.73,28.0,0.0,0.9985,93.3,2442.21886371711,SOLEADO
3255,2017,5,16,15,623.55,0.7,28.04,0.0,0.99848,93.25,1943.9560914077135,SOLEADO
3256,2017,5,16,16,419.92,0.61,27.48,0.0,0.99876,93.22,1312.7946474621438,SOLEADO
3257,2017,5,16,17,258.87,0.58,26.37,0.0,0.99932,93.21,814.221516804522,SOLEADO
3258,2017,5,16,18,86.03,0.41,23.44,0.0,1.00078,93.24,275.0705377423974,SOLEADO
3259,2017,5,16,19,0.0,0.0,19.66,0.0,1.00267,93.28,0.0,SOLEADO
3260,2017,5,16,20,0.0,0.0,18.76,0.0,1.00312,93.32,0.0,SOLEADO
3261,2017,5,16,21,0.0,0.0,18.5,0.0,1.00325,93.31,0.0,SOLEADO
3262,2017,5,16,22,0.0,0.0,17.77,0.0,1.00362,93.27,0.0,SOLEADO
3263,2017,5,16,23,0.0,0.0,17.12,0.0,1.00394,93.23,0.0,SOLEADO
3264,2017,5,17,0,0.0,0.0,16.58,0.0,1.00421,93.19,0.0,SOLEADO
3265,2017,5,17,1,0.0,0.0,15.96,0.0,1.00452,93.13,0.0,SOLEADO
3266,2017,5,17,2,0.0,0.0,14.76,0.0,1.00512,93.08,0.0,SOLEADO
3267,2017,5,17,3,0.0,0.0,14.05,0.0,1.00548,93.07,0.0,SOLEADO
3268,2017,5,17,4,0.0,0.0,13.82,0.0,1.00559,93.05,0.0,SOLEADO
3269,2017,5,17,5,31.64,0.28,13.95,0.0,1.00553,93.05,106.21409730574672,SOLEADO
3270,2017,5,17,6,138.52,0.38,15.49,0.0,1.00476,93.04,461.2094530263353,SOLEADO
3271,2017,5,17,7,283.75,0.47,18.1,0.0,1.00345,93.03,931.6741385654981,SOLEADO
3272,2017,5,17,8,462.63,0.55,20.81,0.0,1.00521,93.0,1501.263519154131,SOLEADO
3273,2017,5,17,9,637.57,0.62,22.53,0.0,1.00124,92.97,2042.765434001703,SOLEADO
3274,2017,5,17,10,811.92,0.7,24.19,0.0,1.00041,92.94,2577.0817143019294,SOLEADO
3275,2017,5,17,11,756.62,0.62,26.22,0.0,0.99939,92.88,2373.3218133163627,SOLEADO
3276,2017,5,17,12,858.67,0.69,27.96,0.0,0.99852,92.81,2665.5151227495126,SOLEADO
3277,2017,5,17,13,831.62,0.7,28.95,0.0,0.99803,92.73,2565.1014676307136,SOLEADO
3278,2017,5,17,14,702.92,0.66,29.14,0.0,0.99793,92.65,2163.9442821732036,SOLEADO
3279,2017,5,17,15,459.38,0.51,28.2,0.0,0.9984,92.58,1420.587037990748,SOLEADO
3280,2017,5,17,16,318.86,0.46,26.57,0.0,0.99922,92.54,994.5964592325968,SOLEADO
3281,2017,5,17,17,171.77,0.38,25.09,0.0,0.99996,92.53,540.1270731179075,SOLEADO
3282,2017,5,17,18,62.66,0.3,22.92,0.0,1.00104,92.55,199.4300048344331,SOLEADO
3283,2017,5,17,19,0.0,0.0,19.24,0.0,1.00288,92.6,0.0,SOLEADO
3284,2017,5,17,20,0.0,0.0,17.79,0.0,1.00361,92.64,0.0,SOLEADO
3285,2017,5,17,21,0.0,0.0,16.83,0.0,1.00409,92.65,0.0,SOLEADO
3286,2017,5,17,22,0.0,0.0,16.17,0.0,1.00442,92.6,0.0,SOLEADO
3287,2017,5,17,23,0.0,0.0,15.89,0.0,1.00456,92.54,0.0,SOLEADO
3288,2017,5,18,0,0.0,0.0,15.94,0.0,1.00453,92.47,0.0,LLUVIOSO
3289,2017,5,18,1,0.0,0.0,15.65,0.01,1.00468,92.4,0.0,LLUVIOSO
3290,2017,5,18,2,0.0,0.0,14.75,0.02,1.00521,92.34,0.0,LLUVIOSO
3291,2017,5,18,3,0.0,0.0,14.3,0.05,1.00521,92.28,0.0,LLUVIOSO
3292,2017,5,18,4,0.0,0.0,14.65,0.1,1.00521,92.25,0.0,LLUVIOSO
3293,2017,5,18,5,36.12,0.31,14.91,0.21,1.00521,92.25,119.6259003040859,LLUVIOSO
3294,2017,5,18,6,115.2,0.31,15.24,0.33,1.00521,92.25,380.9318185557504,LLUVIOSO
3295,2017,5,18,7,290.73,0.48,15.95,0.49,1.00521,92.29,958.5182538494745,LLUVIOSO
3296,2017,5,18,8,448.55,0.54,16.83,0.6,1.00521,92.32,1473.0942041238488,LLUVIOSO
3297,2017,5,18,9,617.67,0.6,18.54,0.2,1.00521,92.34,2012.2782046824884,LLUVIOSO
3298,2017,5,18,10,767.69,0.66,21.52,0.01,1.00521,92.31,2464.1213134024756,LLUVIOSO
3299,2017,5,18,11,887.85,0.72,23.15,0.0,1.00521,92.28,2826.061836828129,LLUVIOSO
3300,2017,5,18,12,895.41,0.72,23.64,0.0,1.00521,92.29,2843.5149150155,LLUVIOSO
3301,2017,5,18,13,812.59,0.68,23.7,0.0,1.00521,92.31,2580.297140294499,LLUVIOSO
3302,2017,5,18,14,794.41,0.74,23.62,0.0,1.00521,92.31,2523.5709049630987,LLUVIOSO
3303,2017,5,18,15,650.55,0.72,23.13,0.0,1.00521,92.34,2072.278189874344,LLUVIOSO
3304,2017,5,18,16,490.91,0.71,21.87,0.0,1.00157,92.41,1569.0079593393286,LLUVIOSO
3305,2017,5,18,17,305.78,0.67,19.96,0.0,1.00252,92.51,988.5037410556124,LLUVIOSO
3306,2017,5,18,18,125.0,0.58,17.75,0.0,1.00363,92.61,409.3407607530937,LLUVIOSO
3307,2017,5,18,19,0.0,0.0,14.37,0.0,1.00532,92.71,0.0,LLUVIOSO
3308,2017,5,18,20,0.0,0.0,12.43,0.0,1.00629,92.78,0.0,LLUVIOSO
3309,2017,5,18,21,0.0,0.0,11.3,0.0,1.00685,92.81,0.0,LLUVIOSO
3310,2017,5,18,22,0.0,0.0,10.64,0.0,1.00718,92.8,0.0,LLUVIOSO
3311,2017,5,18,23,0.0,0.0,10.51,0.0,1.00725,92.8,0.0,LLUVIOSO
3312,2017,5,19,0,0.0,0.0,10.54,0.0,1.00723,92.78,0.0,SOLEADO
3313,2017,5,19,1,0.0,0.0,10.22,0.0,1.00739,92.75,0.0,SOLEADO
3314,2017,5,19,2,0.0,0.0,10.08,0.0,1.00746,92.75,0.0,SOLEADO
3315,2017,5,19,3,0.0,0.0,9.59,0.0,1.00771,92.77,0.0,SOLEADO
3316,2017,5,19,4,0.0,0.0,9.02,0.0,1.00799,92.8,0.0,SOLEADO
3317,2017,5,19,5,57.98,0.49,8.76,0.0,1.00812,92.85,199.50661676644728,SOLEADO
3318,2017,5,19,6,247.09,0.67,10.57,0.0,1.00722,92.92,842.991466419783,SOLEADO
3319,2017,5,19,7,460.64,0.75,14.3,0.0,1.00535,92.96,1542.0146572882777,SOLEADO
3320,2017,5,19,8,655.22,0.78,17.03,0.0,1.00399,92.98,2162.49786612455,SOLEADO
3321,2017,5,19,9,814.22,0.8,18.93,0.0,1.00304,92.98,2660.193651767565,SOLEADO
3322,2017,5,19,10,931.06,0.8,20.67,0.0,1.00217,92.96,3012.979927349436,SOLEADO
3323,2017,5,19,11,990.51,0.8,22.26,0.0,1.00137,92.92,3176.5156939845815,SOLEADO
3324,2017,5,19,12,1006.88,0.8,23.59,0.0,1.00071,92.86,3203.6464671482577,SOLEADO
3325,2017,5,19,13,797.69,0.67,24.55,0.0,1.00023,92.81,2523.3865191237965,SOLEADO
3326,2017,5,19,14,867.12,0.8,24.98,0.0,1.00001,92.77,2735.3534201168286,SOLEADO
